time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00532258,2.515000e+01,-5.003844e+00,8.743465e-01,2.624010e-01,6.235501e-01,5.855959e-01,0.133844,48.1839
0.00535484,2.515000e+01,-5.004042e+00,8.743465e-01,2.622806e-01,6.235769e-01,5.853020e-01,0.134655,48.4759
0.0053871,2.515000e+01,-5.004238e+00,8.743465e-01,2.621032e-01,6.234074e-01,5.850649e-01,0.135467,48.7680
0.00541935,2.515000e+01,-5.004427e+00,8.743465e-01,2.614848e-01,6.227029e-01,5.843451e-01,0.136278,49.0599
0.00545161,2.515000e+01,-5.004615e+00,8.743465e-01,2.609602e-01,6.218005e-01,5.840191e-01,0.137089,49.3520
0.00548387,2.515000e+01,-5.004799e+00,8.743465e-01,2.602928e-01,6.209186e-01,5.833527e-01,0.137900,49.6440
0.00551613,2.515000e+01,-5.004994e+00,8.743465e-01,2.605322e-01,6.207517e-01,5.840459e-01,0.138711,49.9361
0.00554839,2.515000e+01,-5.005189e+00,8.743465e-01,2.604218e-01,6.206637e-01,5.838815e-01,0.139522,50.2281
0.00558065,2.515000e+01,-5.005369e+00,8.743465e-01,2.598926e-01,6.204989e-01,5.828498e-01,0.140334,50.5201
0.0056129,2.515000e+01,-5.005542e+00,8.743465e-01,2.587669e-01,6.189815e-01,5.817476e-01,0.141145,50.8121
0.00564516,2.515000e+01,-5.005715e+00,8.743465e-01,2.582167e-01,6.181028e-01,5.813360e-01,0.141956,51.1041
0.00567742,2.515000e+01,-5.005907e+00,8.743465e-01,2.584255e-01,6.176652e-01,5.822182e-01,0.142767,51.3962
0.00570968,2.515000e+01,-5.006098e+00,8.743465e-01,2.585164e-01,6.178711e-01,5.822290e-01,0.143578,51.6882
0.00574194,2.515000e+01,-5.006286e+00,8.743465e-01,2.582539e-01,6.175368e-01,5.819529e-01,0.144390,51.9803
0.00577419,2.515000e+01,-5.006489e+00,8.743465e-01,2.584404e-01,6.171140e-01,5.827724e-01,0.145201,52.2722
0.00580645,2.515000e+01,-5.006680e+00,8.743465e-01,2.576152e-01,6.164469e-01,5.815398e-01,0.146012,52.5642
0.00583871,2.515000e+01,-5.006872e+00,8.743465e-01,2.570881e-01,6.155524e-01,5.811931e-01,0.146823,52.8563
0.00587097,2.515000e+01,-5.007063e+00,8.743465e-01,2.569393e-01,6.152375e-01,5.811545e-01,0.147634,53.1483
0.00590323,2.515000e+01,-5.007253e+00,8.743465e-01,2.567143e-01,6.148458e-01,5.810151e-01,0.148445,53.4404
0.00593548,2.515000e+01,-5.007454e+00,8.743465e-01,2.567175e-01,6.144393e-01,5.814069e-01,0.149256,53.7323
0.00596774,2.515000e+01,-5.007628e+00,8.743465e-01,2.554830e-01,6.138365e-01,5.791795e-01,0.150068,54.0244
0.006,2.515000e+01,-5.007815e+00,8.743465e-01,2.554718e-01,6.132499e-01,5.797079e-01,0.150879,54.3164
0.00603226,2.515000e+01,-5.008004e+00,8.743465e-01,2.554688e-01,6.131499e-01,5.797954e-01,0.151690,54.6084
0.00606452,2.515000e+01,-5.008196e+00,8.743465e-01,2.552922e-01,6.125855e-01,5.799290e-01,0.152501,54.9005
0.00609677,2.515000e+01,-5.008390e+00,8.743465e-01,2.550378e-01,6.120158e-01,5.798902e-01,0.153312,55.1924
0.00612903,2.515000e+01,-5.008575e+00,8.743465e-01,2.546304e-01,6.118125e-01,5.791560e-01,0.154124,55.4845
0.00616129,2.515000e+01,-5.008762e+00,8.743465e-01,2.543713e-01,6.113287e-01,5.790247e-01,0.154935,55.7765
0.00619355,2.515000e+01,-5.008941e+00,8.743465e-01,2.537878e-01,6.109233e-01,5.780795e-01,0.155746,56.0686
0.00622581,2.515000e+01,-5.009125e+00,8.743465e-01,2.536644e-01,6.104552e-01,5.782420e-01,0.156557,56.3606
0.00625806,2.515000e+01,-5.009317e+00,8.743465e-01,2.536908e-01,6.099308e-01,5.787992e-01,0.157368,56.6525
0.00629032,2.515000e+01,-5.009501e+00,8.743465e-01,2.531241e-01,6.093285e-01,5.780769e-01,0.158179,56.9446
0.00632258,2.515000e+01,-5.009690e+00,8.743465e-01,2.526382e-01,6.084371e-01,5.778128e-01,0.158991,57.2366
0.00635484,2.515000e+01,-5.009883e+00,8.743465e-01,2.526324e-01,6.082654e-01,5.779624e-01,0.159802,57.5287
0.0063871,2.515000e+01,-5.010077e+00,8.743465e-01,2.526886e-01,6.083513e-01,5.780098e-01,0.160613,57.8207
0.00641935,2.515000e+01,-5.010264e+00,8.743465e-01,2.525228e-01,6.081970e-01,5.777765e-01,0.161424,58.1127
0.00645161,2.515000e+01,-5.010453e+00,8.743465e-01,2.522609e-01,6.077389e-01,5.776125e-01,0.162235,58.4047
0.00648387,2.515000e+01,-5.010647e+00,8.743465e-01,2.517441e-01,6.067907e-01,5.773302e-01,0.163047,58.6967
0.00651613,2.515000e+01,-5.010841e+00,8.743465e-01,2.516102e-01,6.065590e-01,5.772433e-01,0.163858,58.9888
0.00654839,2.515000e+01,-5.011028e+00,8.743465e-01,2.509816e-01,6.058224e-01,5.765014e-01,0.164669,59.2808
0.00658065,2.515000e+01,-5.011222e+00,8.743465e-01,2.506774e-01,6.050111e-01,5.765745e-01,0.165480,59.5729
0.0066129,2.515000e+01,-5.011416e+00,8.743465e-01,2.505158e-01,6.048579e-01,5.763487e-01,0.166291,59.8648
