time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00284848,2.515000e+01,-4.986286e+00,8.743465e-01,2.924278e-01,6.315141e-01,6.443760e-01,0.071629,25.7865
0.00287879,2.515000e+01,-4.986528e+00,8.743465e-01,2.922334e-01,6.316520e-01,6.438068e-01,0.072391,26.0609
0.00290909,2.515000e+01,-4.986806e+00,8.743465e-01,2.927837e-01,6.308501e-01,6.458394e-01,0.073153,26.3352
0.00293939,2.515000e+01,-4.987106e+00,8.743465e-01,2.928886e-01,6.298492e-01,6.470975e-01,0.073915,26.6095
0.0029697,2.515000e+01,-4.987401e+00,8.743465e-01,2.927576e-01,6.298350e-01,6.468221e-01,0.074678,26.8839
0.003,2.515000e+01,-4.987689e+00,8.743465e-01,2.924789e-01,6.296039e-01,6.464436e-01,0.075439,27.1582
0.00303125,2.515000e+01,-4.987960e+00,8.743465e-01,2.920834e-01,6.295944e-01,6.455792e-01,0.076225,27.4411
0.0030625,2.515000e+01,-4.988243e+00,8.743465e-01,2.926019e-01,6.304026e-01,6.458966e-01,0.077011,27.7240
0.00309375,2.515000e+01,-4.988527e+00,8.743465e-01,2.923816e-01,6.302052e-01,6.456124e-01,0.077797,28.0069
0.003125,2.515000e+01,-4.988820e+00,8.743465e-01,2.919531e-01,6.289336e-01,6.459695e-01,0.078583,28.2898
0.00315625,2.515000e+01,-4.989094e+00,8.743465e-01,2.911141e-01,6.282939e-01,6.447692e-01,0.079369,28.5727
0.0031875,2.515000e+01,-4.989340e+00,8.743465e-01,2.904233e-01,6.285188e-01,6.430088e-01,0.080154,28.8556
0.00321875,2.515000e+01,-4.989586e+00,8.743465e-01,2.906478e-01,6.291564e-01,6.428538e-01,0.080940,29.1385
0.00325,2.515000e+01,-4.989843e+00,8.743465e-01,2.909534e-01,6.293222e-01,6.433601e-01,0.081726,29.4214
0.00328125,2.515000e+01,-4.990096e+00,8.743465e-01,2.906178e-01,6.288868e-01,6.430627e-01,0.082512,29.7043
0.0033125,2.515000e+01,-4.990357e+00,8.743465e-01,2.906308e-01,6.286130e-01,6.433720e-01,0.083298,29.9872
0.00334375,2.515000e+01,-4.990634e+00,8.743465e-01,2.905963e-01,6.277111e-01,6.442198e-01,0.084084,30.2701
0.003375,2.515000e+01,-4.990905e+00,8.743465e-01,2.901401e-01,6.271598e-01,6.437736e-01,0.084869,30.5530
0.00340625,2.515000e+01,-4.991176e+00,8.743465e-01,2.898762e-01,6.268624e-01,6.434932e-01,0.085655,30.8359
0.0034375,2.515000e+01,-4.991402e+00,8.743465e-01,2.889066e-01,6.278243e-01,6.403584e-01,0.086441,31.1188
0.00346875,2.515000e+01,-4.991633e+00,8.743465e-01,2.890179e-01,6.278248e-01,6.406044e-01,0.087227,31.4017
0.0035,2.515000e+01,-4.991876e+00,8.743465e-01,2.889125e-01,6.271240e-01,6.410864e-01,0.088013,31.6846
0.00353125,2.515000e+01,-4.992094e+00,8.743465e-01,2.879752e-01,6.265554e-01,6.395865e-01,0.088799,31.9675
0.0035625,2.515000e+01,-4.992300e+00,8.743465e-01,2.874939e-01,6.263953e-01,6.386808e-01,0.089584,32.2504
0.00359375,2.515000e+01,-4.992539e+00,8.743465e-01,2.884251e-01,6.265959e-01,6.405441e-01,0.090370,32.5333
0.003625,2.515000e+01,-4.992788e+00,8.743465e-01,2.881594e-01,6.256651e-01,6.409062e-01,0.091156,32.8162
0.00365625,2.515000e+01,-4.993025e+00,8.743465e-01,2.873914e-01,6.249969e-01,6.398814e-01,0.091942,33.0991
0.0036875,2.515000e+01,-4.993223e+00,8.743465e-01,2.863826e-01,6.251622e-01,6.374667e-01,0.092728,33.3820
0.00371875,2.515000e+01,-4.993438e+00,8.743465e-01,2.867378e-01,6.249043e-01,6.385211e-01,0.093513,33.6649
0.00375,2.515000e+01,-4.993698e+00,8.743465e-01,2.877581e-01,6.245820e-01,6.411236e-01,0.094299,33.9477
0.00378125,2.515000e+01,-4.993947e+00,8.743465e-01,2.871460e-01,6.241324e-01,6.402207e-01,0.095085,34.2306
0.0038125,2.515000e+01,-4.994152e+00,8.743465e-01,2.858908e-01,6.244025e-01,6.371465e-01,0.095871,34.5135
0.00384375,2.515000e+01,-4.994355e+00,8.743465e-01,2.855206e-01,6.238991e-01,6.368347e-01,0.096657,34.7964
0.003875,2.515000e+01,-4.994571e+00,8.743465e-01,2.852290e-01,6.226887e-01,6.374207e-01,0.097443,35.0793
0.00390625,2.515000e+01,-4.994807e+00,8.743465e-01,2.855160e-01,6.222696e-01,6.384920e-01,0.098228,35.3622
0.0039375,2.515000e+01,-4.995026e+00,8.743465e-01,2.853710e-01,6.229167e-01,6.375049e-01,0.099014,35.6451
0.00396875,2.515000e+01,-4.995252e+00,8.743465e-01,2.852506e-01,6.224002e-01,6.377648e-01,0.099800,35.9280
