time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00126,2.515000e+01,-4.940878e+00,8.743465e-01,3.340115e-01,6.727909e-01,6.908520e-01,0.031685,11.4064
0.00127,2.515000e+01,-4.941074e+00,8.743465e-01,3.353178e-01,6.755859e-01,6.906846e-01,0.031936,11.4970
0.00128,2.515000e+01,-4.941269e+00,8.743465e-01,3.365334e-01,6.782205e-01,6.904957e-01,0.032187,11.5875
0.00129,2.515000e+01,-4.941462e+00,8.743465e-01,3.378438e-01,6.809013e-01,6.904552e-01,0.032439,11.6780
0.0013,2.515000e+01,-4.941654e+00,8.743465e-01,3.392747e-01,6.838440e-01,6.903959e-01,0.032690,11.7686
0.00131,2.515000e+01,-4.941845e+00,8.743465e-01,3.406680e-01,6.867536e-01,6.902939e-01,0.032942,11.8591
0.00132,2.515000e+01,-4.942035e+00,8.743465e-01,3.419274e-01,6.894513e-01,6.901349e-01,0.033193,11.9496
0.00133,2.515000e+01,-4.942222e+00,8.743465e-01,3.431568e-01,6.921180e-01,6.899477e-01,0.033445,12.0401
0.00134,2.515000e+01,-4.942408e+00,8.743465e-01,3.445448e-01,6.950928e-01,6.897737e-01,0.033696,12.1307
0.00135,2.515000e+01,-4.942592e+00,8.743465e-01,3.458001e-01,6.978135e-01,6.895876e-01,0.033948,12.2212
0.00136,2.515000e+01,-4.942774e+00,8.743465e-01,3.469733e-01,7.004350e-01,6.893376e-01,0.034199,12.3117
0.00137,2.515000e+01,-4.942955e+00,8.743465e-01,3.482268e-01,7.031686e-01,6.891385e-01,0.034451,12.4022
0.00138,2.515000e+01,-4.943133e+00,8.743465e-01,3.495935e-01,7.061387e-01,6.889331e-01,0.034702,12.4928
0.00139,2.515000e+01,-4.943310e+00,8.743465e-01,3.509013e-01,7.089415e-01,6.887764e-01,0.034954,12.5833
0.0014,2.515000e+01,-4.943485e+00,8.743465e-01,3.521363e-01,7.115942e-01,6.886240e-01,0.035205,12.6738
0.00141,2.515000e+01,-4.943658e+00,8.743465e-01,3.533943e-01,7.143325e-01,6.884348e-01,0.035457,12.7644
0.00142,2.515000e+01,-4.943829e+00,8.743465e-01,3.546751e-01,7.171271e-01,6.882374e-01,0.035708,12.8549
0.00143,2.515000e+01,-4.943999e+00,8.743465e-01,3.558906e-01,7.197912e-01,6.880400e-01,0.035959,12.9454
0.00144,2.515000e+01,-4.944168e+00,8.743465e-01,3.571082e-01,7.224732e-01,6.878312e-01,0.036211,13.0359
0.00145,2.515000e+01,-4.944335e+00,8.743465e-01,3.583324e-01,7.251320e-01,6.876583e-01,0.036462,13.1265
0.00146,2.515000e+01,-4.944500e+00,8.743465e-01,3.596222e-01,7.279288e-01,6.874820e-01,0.036714,13.2170
0.00147,2.515000e+01,-4.944665e+00,8.743465e-01,3.608884e-01,7.306513e-01,6.873318e-01,0.036965,13.3075
0.00148,2.515000e+01,-4.944827e+00,8.743465e-01,3.620469e-01,7.332870e-01,6.870599e-01,0.037217,13.3980
0.00149,2.515000e+01,-4.944987e+00,8.743465e-01,3.631863e-01,7.359244e-01,6.867522e-01,0.037468,13.4886
0.0015,2.515000e+01,-4.945146e+00,8.743465e-01,3.643505e-01,7.385506e-01,6.865036e-01,0.037720,13.5791
0.00151,2.515000e+01,-4.945303e+00,8.743465e-01,3.655838e-01,7.411785e-01,6.863850e-01,0.037971,13.6696
0.00152,2.515000e+01,-4.945460e+00,8.743465e-01,3.668063e-01,7.437444e-01,6.863044e-01,0.038223,13.7602
0.00153,2.515000e+01,-4.945616e+00,8.743465e-01,3.680232e-01,7.463555e-01,6.861722e-01,0.038474,13.8507
0.00154,2.515000e+01,-4.945770e+00,8.743465e-01,3.691537e-01,7.488566e-01,6.859813e-01,0.038726,13.9412
0.00155,2.515000e+01,-4.945923e+00,8.743465e-01,3.702865e-01,7.515097e-01,6.856572e-01,0.038977,14.0317
