time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
197,2.51500000e+01,-5.11158463e+00,8.743465e-01,2.171001e-01,5.222606e-01,5.784643e-01,,
198,2.51500000e+01,-5.11159411e+00,8.743465e-01,2.170901e-01,5.222471e-01,5.784525e-01,,
199,2.51500000e+01,-5.11159693e+00,8.743465e-01,2.170942e-01,5.222466e-01,5.784640e-01,,
200,2.51500000e+01,-5.11158746e+00,8.743465e-01,2.171028e-01,5.222574e-01,5.784749e-01,,
201,2.51500000e+01,-5.11158533e+00,8.743465e-01,2.171043e-01,5.222650e-01,5.784706e-01,,
202,2.51500000e+01,-5.11159416e+00,8.743465e-01,2.170918e-01,5.222581e-01,5.784448e-01,,
203,2.51500000e+01,-5.11160516e+00,8.743465e-01,2.170833e-01,5.222478e-01,5.784334e-01,,
204,2.51500000e+01,-5.11160601e+00,8.743465e-01,2.170906e-01,5.222524e-01,5.784479e-01,,
205,2.51500000e+01,-5.11159646e+00,8.743465e-01,2.171029e-01,5.222626e-01,5.784694e-01,,
206,2.51500000e+01,-5.11159547e+00,8.743465e-01,2.171028e-01,5.222649e-01,5.784665e-01,,
207,2.51500000e+01,-5.11160344e+00,8.743465e-01,2.170893e-01,5.222537e-01,5.784430e-01,,
208,2.51500000e+01,-5.11160813e+00,8.743465e-01,2.170832e-01,5.222469e-01,5.784343e-01,,
209,2.51500000e+01,-5.11160411e+00,8.743465e-01,2.170944e-01,5.222564e-01,5.784536e-01,,
210,2.51500000e+01,-5.11159510e+00,8.743465e-01,2.171039e-01,5.222665e-01,5.784677e-01,,
211,2.51500000e+01,-5.11159921e+00,8.743465e-01,2.171029e-01,5.222668e-01,5.784647e-01,,
212,2.51500000e+01,-5.11160506e+00,8.743465e-01,2.170920e-01,5.222517e-01,5.784524e-01,,
213,2.51500000e+01,-5.11160633e+00,8.743465e-01,2.170911e-01,5.222474e-01,5.784548e-01,,
214,2.51500000e+01,-5.11159563e+00,8.743465e-01,2.171001e-01,5.222584e-01,5.784667e-01,,
215,2.51500000e+01,-5.11158901e+00,8.743465e-01,2.171051e-01,5.222675e-01,5.784697e-01,,
