time,n,URef,J,KT,10KQ,eta0,tours,angle_deg
0.0342258,2.515000e+01,-5.135308e+00,8.980077e-01,2.217968e-01,5.434203e-01,5.833368e-01,0.860658,309.8370
0.0342581,2.515000e+01,-5.135485e+00,8.980385e-01,2.221532e-01,5.429017e-01,5.848527e-01,0.861471,310.1294
0.0342903,2.515000e+01,-5.135674e+00,8.980719e-01,2.223839e-01,5.427037e-01,5.856950e-01,0.862280,310.4209
0.0343226,2.515000e+01,-5.135884e+00,8.981089e-01,2.227407e-01,5.422836e-01,5.871134e-01,0.863093,310.7133
0.0343548,2.515000e+01,-5.136098e+00,8.981458e-01,2.230026e-01,5.427106e-01,5.873658e-01,0.863902,311.0048
0.0343871,2.515000e+01,-5.136282e+00,8.981784e-01,2.224456e-01,5.429391e-01,5.856730e-01,0.864715,311.2972
0.0344194,2.515000e+01,-5.136471e+00,8.982109e-01,2.226067e-01,5.428132e-01,5.862547e-01,0.865527,311.5896
0.0344516,2.515000e+01,-5.136661e+00,8.982443e-01,2.225551e-01,5.425731e-01,5.863998e-01,0.866337,311.8811
0.0344839,2.515000e+01,-5.136860e+00,8.982795e-01,2.225737e-01,5.421230e-01,5.869585e-01,0.867149,312.1735
0.0345161,2.515000e+01,-5.137064e+00,8.983147e-01,2.226830e-01,5.419713e-01,5.874344e-01,0.867958,312.4650
0.0345484,2.515000e+01,-5.137204e+00,8.983393e-01,2.214728e-01,5.425221e-01,5.836646e-01,0.868771,312.7574
0.0345806,2.515000e+01,-5.137334e+00,8.983622e-01,2.214684e-01,5.428306e-01,5.833365e-01,0.869580,313.0489
0.0346129,2.515000e+01,-5.137481e+00,8.983877e-01,2.218609e-01,5.429033e-01,5.843085e-01,0.870393,313.3413
0.0346452,2.515000e+01,-5.137659e+00,8.984185e-01,2.223353e-01,5.424120e-01,5.861087e-01,0.871205,313.6338
0.0346774,2.515000e+01,-5.137865e+00,8.984546e-01,2.228051e-01,5.420445e-01,5.877688e-01,0.872015,313.9252
0.0347097,2.515000e+01,-5.138058e+00,8.984889e-01,2.225777e-01,5.420919e-01,5.871396e-01,0.872827,314.2177
0.0347419,2.515000e+01,-5.138235e+00,8.985196e-01,2.222264e-01,5.422862e-01,5.860234e-01,0.873637,314.5092
0.0347742,2.515000e+01,-5.138419e+00,8.985522e-01,2.223314e-01,5.422741e-01,5.863345e-01,0.874449,314.8016
0.0348065,2.515000e+01,-5.138592e+00,8.985821e-01,2.221116e-01,5.425258e-01,5.855023e-01,0.875261,315.0940
0.0348387,2.515000e+01,-5.138780e+00,8.986146e-01,2.223183e-01,5.420229e-01,5.866121e-01,0.876071,315.3855
0.034871,2.515000e+01,-5.138975e+00,8.986489e-01,2.225820e-01,5.420888e-01,5.872590e-01,0.876883,315.6779
0.0349032,2.515000e+01,-5.139142e+00,8.986780e-01,2.219484e-01,5.418244e-01,5.858921e-01,0.877693,315.9694
0.0349355,2.515000e+01,-5.139293e+00,8.987044e-01,2.216815e-01,5.418450e-01,5.851829e-01,0.878505,316.2618
0.0349677,2.515000e+01,-5.139443e+00,8.987307e-01,2.217495e-01,5.418471e-01,5.853772e-01,0.879315,316.5533
0.035,2.515000e+01,-5.139616e+00,8.987607e-01,2.225509e-01,5.420314e-01,5.873124e-01,0.880127,316.8457
0.0350323,2.515000e+01,-5.139794e+00,8.987923e-01,2.229045e-01,5.422077e-01,5.880750e-01,0.880939,317.1381
0.0350645,2.515000e+01,-5.139938e+00,8.988169e-01,2.220802e-01,5.418871e-01,5.862632e-01,0.881749,317.4296
0.0350968,2.515000e+01,-5.140077e+00,8.988416e-01,2.220532e-01,5.416170e-01,5.865000e-01,0.882561,317.7220
0.035129,2.515000e+01,-5.140198e+00,8.988627e-01,2.215885e-01,5.412890e-01,5.856414e-01,0.883371,318.0135
0.0351613,2.515000e+01,-5.140328e+00,8.988856e-01,2.220063e-01,5.410763e-01,5.869912e-01,0.884183,318.3059
0.0351935,2.515000e+01,-5.140440e+00,8.989049e-01,2.220208e-01,5.418418e-01,5.862122e-01,0.884993,318.5974
0.0352258,2.515000e+01,-5.140554e+00,8.989251e-01,2.221996e-01,5.417944e-01,5.867489e-01,0.885805,318.8898
0.0352581,2.515000e+01,-5.140665e+00,8.989445e-01,2.221184e-01,5.414817e-01,5.868858e-01,0.886617,319.1822
0.0352903,2.515000e+01,-5.140758e+00,8.989603e-01,2.215309e-01,5.409773e-01,5.858903e-01,0.887427,319.4737
0.0353226,2.515000e+01,-5.140854e+00,8.989779e-01,2.217365e-01,5.408225e-01,5.866124e-01,0.888239,319.7661
0.0353548,2.515000e+01,-5.140957e+00,8.989955e-01,2.222295e-01,5.412405e-01,5.874748e-01,0.889049,320.0576
0.0353871,2.515000e+01,-5.141060e+00,8.990131e-01,2.223739e-01,5.412637e-01,5.878430e-01,0.889861,320.3500
0.0354194,2.515000e+01,-5.141117e+00,8.990237e-01,2.214914e-01,5.414975e-01,5.852638e-01,0.890673,320.6424
0.0354516,2.515000e+01,-5.141174e+00,8.990333e-01,2.212116e-01,5.406940e-01,5.853992e-01,0.891483,320.9339
0.0354839,2.515000e+01,-5.141228e+00,8.990430e-01,2.210843e-01,5.402038e-01,5.855997e-01,0.892295,321.2263
0.0355161,2.515000e+01,-5.141289e+00,8.990536e-01,2.215317e-01,5.403176e-01,5.866684e-01,0.893105,321.5178
0.0355484,2.515000e+01,-5.141344e+00,8.990632e-01,2.216756e-01,5.408088e-01,5.865226e-01,0.893917,321.8102
0.0355806,2.515000e+01,-5.141412e+00,8.990755e-01,2.223108e-01,5.410499e-01,5.879487e-01,0.894727,322.1017
0.0356129,2.515000e+01,-5.141474e+00,8.990861e-01,2.222512e-01,5.408467e-01,5.880190e-01,0.895539,322.3941
0.0356452,2.515000e+01,-5.141515e+00,8.990931e-01,2.215873e-01,5.401659e-01,5.870061e-01,0.896351,322.6865
0.0356774,2.515000e+01,-5.141552e+00,8.990993e-01,2.215831e-01,5.401680e-01,5.869968e-01,0.897161,322.9780
0.0357097,2.515000e+01,-5.141594e+00,8.991072e-01,2.217663e-01,5.402681e-01,5.873783e-01,0.897973,323.2704
0.0357419,2.515000e+01,-5.141645e+00,8.991160e-01,2.219646e-01,5.401717e-01,5.880139e-01,0.898783,323.5619
0.0357742,2.515000e+01,-5.141680e+00,8.991222e-01,2.216614e-01,5.403323e-01,5.870404e-01,0.899595,323.8543
0.0358065,2.515000e+01,-5.141697e+00,8.991248e-01,2.210804e-01,5.398221e-01,5.860566e-01,0.900407,324.1467
0.0358387,2.515000e+01,-5.141719e+00,8.991292e-01,2.212925e-01,5.397584e-01,5.866910e-01,0.901217,324.4382
0.035871,2.515000e+01,-5.141737e+00,8.991318e-01,2.213311e-01,5.398727e-01,5.866713e-01,0.902029,324.7306
0.0359032,2.515000e+01,-5.141764e+00,8.991371e-01,2.214750e-01,5.396031e-01,5.873491e-01,0.902839,325.0221
0.0359355,2.515000e+01,-5.141796e+00,8.991424e-01,2.217307e-01,5.397242e-01,5.878990e-01,0.903651,325.3145
0.0359677,2.515000e+01,-5.141824e+00,8.991468e-01,2.217064e-01,5.396868e-01,5.878781e-01,0.904461,325.6060
0.036,2.515000e+01,-5.141831e+00,8.991486e-01,2.213080e-01,5.396110e-01,5.869053e-01,0.905273,325.8984
0.0360323,2.515000e+01,-5.141816e+00,8.991459e-01,2.207756e-01,5.394262e-01,5.856919e-01,0.906086,326.1908
0.0360645,2.515000e+01,-5.141809e+00,8.991450e-01,2.209620e-01,5.393793e-01,5.862369e-01,0.906895,326.4823
0.0360968,2.515000e+01,-5.141823e+00,8.991468e-01,2.214912e-01,5.395078e-01,5.875020e-01,0.907707,326.7747
0.036129,2.515000e+01,-5.141840e+00,8.991503e-01,2.212523e-01,5.390181e-01,5.874035e-01,0.908517,327.0662
0.0361613,2.515000e+01,-5.141857e+00,8.991530e-01,2.211474e-01,5.387228e-01,5.874492e-01,0.909329,327.3586
0.0361935,2.515000e+01,-5.141871e+00,8.991556e-01,2.214272e-01,5.391613e-01,5.877155e-01,0.910139,327.6501
0.0362258,2.515000e+01,-5.141887e+00,8.991582e-01,2.215940e-01,5.395067e-01,5.877835e-01,0.910951,327.9425
0.0362581,2.515000e+01,-5.141911e+00,8.991626e-01,2.216998e-01,5.393504e-01,5.882372e-01,0.911764,328.2349
0.0362903,2.515000e+01,-5.141934e+00,8.991661e-01,2.215549e-01,5.391382e-01,5.880871e-01,0.912573,328.5264
0.0363226,2.515000e+01,-5.141965e+00,8.991714e-01,2.215557e-01,5.387275e-01,5.885410e-01,0.913386,328.8188
0.0363548,2.515000e+01,-5.141990e+00,8.991758e-01,2.214068e-01,5.388612e-01,5.880024e-01,0.914195,329.1103
0.0363871,2.515000e+01,-5.142000e+00,8.991776e-01,2.207374e-01,5.383784e-01,5.867514e-01,0.915008,329.4027
0.0364194,2.515000e+01,-5.142029e+00,8.991829e-01,2.209947e-01,5.381131e-01,5.877284e-01,0.915820,329.6951
0.0364516,2.515000e+01,-5.142054e+00,8.991873e-01,2.210134e-01,5.384342e-01,5.874303e-01,0.916629,329.9866
0.0364839,2.515000e+01,-5.142087e+00,8.991934e-01,2.213233e-01,5.387028e-01,5.879648e-01,0.917442,330.2790
0.0365161,2.515000e+01,-5.142121e+00,8.991996e-01,2.213722e-01,5.388244e-01,5.879657e-01,0.918251,330.5705
0.0365484,2.515000e+01,-5.142160e+00,8.992057e-01,2.213444e-01,5.387133e-01,5.880173e-01,0.919064,330.8629
0.0365806,2.515000e+01,-5.142213e+00,8.992154e-01,2.215348e-01,5.383363e-01,5.889415e-01,0.919873,331.1544
0.0366129,2.515000e+01,-5.142248e+00,8.992216e-01,2.208707e-01,5.380762e-01,5.874638e-01,0.920686,331.4468
0.0366452,2.515000e+01,-5.142286e+00,8.992277e-01,2.207712e-01,5.378909e-01,5.874053e-01,0.921498,331.7392
0.0366774,2.515000e+01,-5.142319e+00,8.992339e-01,2.207902e-01,5.381578e-01,5.871686e-01,0.922308,332.0307
0.0367097,2.515000e+01,-5.142361e+00,8.992409e-01,2.211516e-01,5.386101e-01,5.876406e-01,0.923120,332.3231
0.0367419,2.515000e+01,-5.142418e+00,8.992506e-01,2.213861e-01,5.386396e-01,5.882377e-01,0.923929,332.6146
0.0367742,2.515000e+01,-5.142488e+00,8.992638e-01,2.216438e-01,5.387865e-01,5.887704e-01,0.924742,332.9070
0.0368065,2.515000e+01,-5.142569e+00,8.992779e-01,2.214346e-01,5.380673e-01,5.890101e-01,0.925554,333.1994
0.0368387,2.515000e+01,-5.142648e+00,8.992910e-01,2.213575e-01,5.381131e-01,5.887640e-01,0.926364,333.4909
0.036871,2.515000e+01,-5.142730e+00,8.993060e-01,2.213333e-01,5.381315e-01,5.886887e-01,0.927176,333.7833
0.0369032,2.515000e+01,-5.142826e+00,8.993227e-01,2.216492e-01,5.384111e-01,5.892341e-01,0.927986,334.0748
0.0369355,2.515000e+01,-5.142930e+00,8.993403e-01,2.218002e-01,5.386448e-01,5.893912e-01,0.928798,334.3672
0.0369677,2.515000e+01,-5.143038e+00,8.993597e-01,2.214623e-01,5.379577e-01,5.892578e-01,0.929608,334.6587
0.037,2.515000e+01,-5.143168e+00,8.993825e-01,2.212176e-01,5.368810e-01,5.898014e-01,0.930420,334.9511
0.0370323,2.515000e+01,-5.143285e+00,8.994028e-01,2.209602e-01,5.372654e-01,5.887075e-01,0.931232,335.2435
0.0370645,2.515000e+01,-5.143400e+00,8.994230e-01,2.211580e-01,5.379799e-01,5.884652e-01,0.932042,335.5350
0.0370968,2.515000e+01,-5.143519e+00,8.994432e-01,2.213806e-01,5.385669e-01,5.884289e-01,0.932854,335.8274
0.037129,2.515000e+01,-5.143658e+00,8.994678e-01,2.216269e-01,5.382794e-01,5.894139e-01,0.933664,336.1189
0.0371613,2.515000e+01,-5.143806e+00,8.994934e-01,2.218636e-01,5.382184e-01,5.901274e-01,0.934476,336.4113
0.0371935,2.515000e+01,-5.143960e+00,8.995206e-01,2.216265e-01,5.376318e-01,5.901575e-01,0.935286,336.7028
0.0372258,2.515000e+01,-5.144113e+00,8.995479e-01,2.214711e-01,5.375876e-01,5.898099e-01,0.936098,336.9952
0.0372581,2.515000e+01,-5.144257e+00,8.995725e-01,2.213156e-01,5.379699e-01,5.889932e-01,0.936910,337.2876
0.0372903,2.515000e+01,-5.144406e+00,8.995989e-01,2.213960e-01,5.380815e-01,5.891023e-01,0.937720,337.5791
0.0373226,2.515000e+01,-5.144560e+00,8.996253e-01,2.214391e-01,5.379699e-01,5.893567e-01,0.938532,337.8715
0.0373548,2.515000e+01,-5.144724e+00,8.996543e-01,2.213493e-01,5.374849e-01,5.896681e-01,0.939342,338.1630
0.0373871,2.515000e+01,-5.144885e+00,8.996825e-01,2.212508e-01,5.376471e-01,5.892461e-01,0.940154,338.4554
0.0374194,2.515000e+01,-5.145047e+00,8.997106e-01,2.215145e-01,5.382373e-01,5.893204e-01,0.940966,338.7478
0.0374516,2.515000e+01,-5.145222e+00,8.997414e-01,2.219164e-01,5.386664e-01,5.899394e-01,0.941776,339.0393
0.0374839,2.515000e+01,-5.145413e+00,8.997748e-01,2.219157e-01,5.381968e-01,5.904744e-01,0.942588,339.3317
0.0375161,2.515000e+01,-5.145609e+00,8.998091e-01,2.220791e-01,5.383874e-01,5.907221e-01,0.943398,339.6232
0.0375484,2.515000e+01,-5.145817e+00,8.998452e-01,2.220667e-01,5.378582e-01,5.912941e-01,0.944210,339.9156
0.0375806,2.515000e+01,-5.146031e+00,8.998830e-01,2.219163e-01,5.375065e-01,5.913048e-01,0.945020,340.2071
0.0376129,2.515000e+01,-5.146249e+00,8.999208e-01,2.218000e-01,5.372238e-01,5.913313e-01,0.945832,340.4995
0.0376452,2.515000e+01,-5.146455e+00,8.999569e-01,2.216607e-01,5.375260e-01,5.906515e-01,0.946644,340.7920
0.0376774,2.515000e+01,-5.146658e+00,8.999921e-01,2.217994e-01,5.379214e-01,5.906097e-01,0.947454,341.0834
0.0377097,2.515000e+01,-5.146859e+00,9.000273e-01,2.220367e-01,5.385064e-01,5.906224e-01,0.948266,341.3759
0.0377419,2.515000e+01,-5.147060e+00,9.000625e-01,2.220485e-01,5.385480e-01,5.906310e-01,0.949076,341.6673
0.0377742,2.515000e+01,-5.147260e+00,9.000976e-01,2.220905e-01,5.387496e-01,5.905446e-01,0.949888,341.9598
0.0378065,2.515000e+01,-5.147486e+00,9.001372e-01,2.222652e-01,5.378572e-01,5.920158e-01,0.950700,342.2522
0.0378387,2.515000e+01,-5.147718e+00,9.001777e-01,2.224547e-01,5.379562e-01,5.924381e-01,0.951510,342.5437
0.037871,2.515000e+01,-5.147936e+00,9.002164e-01,2.221863e-01,5.380346e-01,5.916625e-01,0.952322,342.8361
0.0379032,2.515000e+01,-5.148137e+00,9.002516e-01,2.218916e-01,5.383379e-01,5.905678e-01,0.953132,343.1276
0.0379355,2.515000e+01,-5.148333e+00,9.002859e-01,2.218783e-01,5.386385e-01,5.902251e-01,0.953944,343.4200
0.0379677,2.515000e+01,-5.148542e+00,9.003219e-01,2.220620e-01,5.384837e-01,5.909076e-01,0.954754,343.7115
0.038,2.515000e+01,-5.148764e+00,9.003606e-01,2.223255e-01,5.383584e-01,5.917718e-01,0.955566,344.0039
0.0380323,2.515000e+01,-5.148978e+00,9.003985e-01,2.224170e-01,5.389581e-01,5.913815e-01,0.956379,344.2963
0.0380645,2.515000e+01,-5.149192e+00,9.004354e-01,2.224608e-01,5.390976e-01,5.913694e-01,0.957188,344.5878
0.0380968,2.515000e+01,-5.149403e+00,9.004723e-01,2.225789e-01,5.394809e-01,5.912871e-01,0.958000,344.8802
0.038129,2.515000e+01,-5.149622e+00,9.005110e-01,2.224921e-01,5.388397e-01,5.917856e-01,0.958810,345.1717
0.0381613,2.515000e+01,-5.149862e+00,9.005533e-01,2.226540e-01,5.379383e-01,5.932358e-01,0.959622,345.4641
0.0381935,2.515000e+01,-5.150107e+00,9.005955e-01,2.227365e-01,5.378040e-01,5.936322e-01,0.960432,345.7556
0.0382258,2.515000e+01,-5.150341e+00,9.006368e-01,2.228653e-01,5.383758e-01,5.933715e-01,0.961244,346.0480
0.0382581,2.515000e+01,-5.150537e+00,9.006711e-01,2.225235e-01,5.393025e-01,5.914659e-01,0.962057,346.3404
0.0382903,2.515000e+01,-5.150731e+00,9.007046e-01,2.225515e-01,5.394262e-01,5.914272e-01,0.962866,346.6319
0.0383226,2.515000e+01,-5.150934e+00,9.007406e-01,2.229236e-01,5.393825e-01,5.924872e-01,0.963679,346.9243
0.0383548,2.515000e+01,-5.151137e+00,9.007758e-01,2.230612e-01,5.395483e-01,5.926943e-01,0.964488,347.2158
0.0383871,2.515000e+01,-5.151345e+00,9.008119e-01,2.230812e-01,5.391613e-01,5.931963e-01,0.965300,347.5082
0.0384194,2.515000e+01,-5.151549e+00,9.008479e-01,2.231996e-01,5.393962e-01,5.932761e-01,0.966113,347.8006
0.0384516,2.515000e+01,-5.151753e+00,9.008831e-01,2.234732e-01,5.396679e-01,5.937281e-01,0.966922,348.0921
0.0384839,2.515000e+01,-5.151948e+00,9.009174e-01,2.233113e-01,5.394551e-01,5.935541e-01,0.967735,348.3845
0.0385161,2.515000e+01,-5.152152e+00,9.009535e-01,2.231386e-01,5.387207e-01,5.939277e-01,0.968544,348.6760
0.0385484,2.515000e+01,-5.152344e+00,9.009869e-01,2.230220e-01,5.390671e-01,5.932577e-01,0.969357,348.9684
0.0385806,2.515000e+01,-5.152526e+00,9.010186e-01,2.232486e-01,5.398943e-01,5.929717e-01,0.970166,349.2599
0.0386129,2.515000e+01,-5.152679e+00,9.010458e-01,2.230339e-01,5.406498e-01,5.915908e-01,0.970979,349.5523
0.0386452,2.515000e+01,-5.152834e+00,9.010722e-01,2.230795e-01,5.405666e-01,5.918207e-01,0.971791,349.8447
0.0386774,2.515000e+01,-5.153012e+00,9.011039e-01,2.235290e-01,5.400870e-01,5.935605e-01,0.972601,350.1362
0.0387097,2.515000e+01,-5.153191e+00,9.011347e-01,2.239255e-01,5.406888e-01,5.939720e-01,0.973413,350.4286
0.0387419,2.515000e+01,-5.153381e+00,9.011681e-01,2.239557e-01,5.400254e-01,5.948040e-01,0.974222,350.7201
0.0387742,2.515000e+01,-5.153566e+00,9.012006e-01,2.238804e-01,5.400996e-01,5.945438e-01,0.975035,351.0125
0.0388065,2.515000e+01,-5.153756e+00,9.012341e-01,2.240563e-01,5.402591e-01,5.948571e-01,0.975847,351.3049
0.0388387,2.515000e+01,-5.153938e+00,9.012657e-01,2.239644e-01,5.403997e-01,5.944792e-01,0.976657,351.5964
0.038871,2.515000e+01,-5.154121e+00,9.012974e-01,2.237682e-01,5.399806e-01,5.944404e-01,0.977469,351.8888
0.0389032,2.515000e+01,-5.154285e+00,9.013264e-01,2.236968e-01,5.408915e-01,5.932690e-01,0.978279,352.1803
0.0389355,2.515000e+01,-5.154451e+00,9.013555e-01,2.240362e-01,5.414864e-01,5.935357e-01,0.979091,352.4727
0.0389677,2.515000e+01,-5.154616e+00,9.013845e-01,2.241471e-01,5.416091e-01,5.937138e-01,0.979901,352.7642
0.039,2.515000e+01,-5.154814e+00,9.014188e-01,2.246384e-01,5.409741e-01,5.957368e-01,0.980713,353.0566
0.0390323,2.515000e+01,-5.154999e+00,9.014513e-01,2.245574e-01,5.415722e-01,5.948855e-01,0.981525,353.3490
0.0390645,2.515000e+01,-5.155157e+00,9.014786e-01,2.242856e-01,5.422994e-01,5.933868e-01,0.982335,353.6405
0.0390968,2.515000e+01,-5.155342e+00,9.015111e-01,2.244510e-01,5.411094e-01,5.951516e-01,0.983147,353.9329
0.039129,2.515000e+01,-5.155536e+00,9.015454e-01,2.246325e-01,5.408388e-01,5.959535e-01,0.983957,354.2244
0.0391613,2.515000e+01,-5.155737e+00,9.015797e-01,2.250823e-01,5.413200e-01,5.966389e-01,0.984769,354.5168
0.0391935,2.515000e+01,-5.155912e+00,9.016105e-01,2.248437e-01,5.421209e-01,5.951465e-01,0.985579,354.8083
0.0392258,2.515000e+01,-5.156082e+00,9.016404e-01,2.243577e-01,5.414933e-01,5.945677e-01,0.986391,355.1007
0.0392581,2.515000e+01,-5.156243e+00,9.016686e-01,2.242647e-01,5.419134e-01,5.938791e-01,0.987203,355.3931
0.0392903,2.515000e+01,-5.156387e+00,9.016941e-01,2.242804e-01,5.426816e-01,5.930966e-01,0.988013,355.6846
0.0393226,2.515000e+01,-5.156545e+00,9.017214e-01,2.249207e-01,5.431428e-01,5.943029e-01,0.988825,355.9770
0.0393548,2.515000e+01,-5.156747e+00,9.017565e-01,2.256125e-01,5.422356e-01,5.971515e-01,0.989635,356.2685
0.0393871,2.515000e+01,-5.156951e+00,9.017926e-01,2.257041e-01,5.423936e-01,5.972435e-01,0.990447,356.5609
0.0394194,2.515000e+01,-5.157115e+00,9.018208e-01,2.249871e-01,5.430902e-01,5.946020e-01,0.991259,356.8533
0.0394516,2.515000e+01,-5.157270e+00,9.018480e-01,2.243898e-01,5.423336e-01,5.938686e-01,0.992069,357.1448
0.0394839,2.515000e+01,-5.157442e+00,9.018779e-01,2.247876e-01,5.419750e-01,5.953347e-01,0.992881,357.4372
0.0395161,2.515000e+01,-5.157646e+00,9.019140e-01,2.255500e-01,5.420045e-01,5.973447e-01,0.993691,357.7287
0.0395484,2.515000e+01,-5.157836e+00,9.019474e-01,2.256670e-01,5.429591e-01,5.966263e-01,0.994503,358.0211
0.0395806,2.515000e+01,-5.157996e+00,9.019756e-01,2.253983e-01,5.439247e-01,5.948761e-01,0.995313,358.3126
0.0396129,2.515000e+01,-5.158150e+00,9.020020e-01,2.252916e-01,5.440842e-01,5.944378e-01,0.996125,358.6050
0.0396452,2.515000e+01,-5.158310e+00,9.020301e-01,2.253906e-01,5.439874e-01,5.948232e-01,0.996937,358.8974
0.0396774,2.515000e+01,-5.158488e+00,9.020609e-01,2.255515e-01,5.432350e-01,5.960933e-01,0.997747,359.1889
0.0397097,2.515000e+01,-5.158721e+00,9.021022e-01,2.263117e-01,5.418023e-01,5.997106e-01,0.998559,359.4813
0.0397419,2.515000e+01,-5.158945e+00,9.021409e-01,2.263803e-01,5.424884e-01,5.991603e-01,0.999369,359.7728
0.0397742,2.515000e+01,-5.159122e+00,9.021717e-01,2.259993e-01,5.440705e-01,5.964322e-01,1.000181,0.0652
0.0398065,2.515000e+01,-5.159245e+00,9.021937e-01,2.247567e-01,5.441490e-01,5.930822e-01,1.000993,0.3576
0.0398387,2.515000e+01,-5.159376e+00,9.022166e-01,2.247267e-01,5.435825e-01,5.936360e-01,1.001803,0.6491
0.039871,2.515000e+01,-5.159548e+00,9.022465e-01,2.256235e-01,5.433071e-01,5.963270e-01,1.002615,0.9415
0.0399032,2.515000e+01,-5.159729e+00,9.022781e-01,2.264318e-01,5.444370e-01,5.972418e-01,1.003425,1.2330
0.0399355,2.515000e+01,-5.159910e+00,9.023098e-01,2.264636e-01,5.444159e-01,5.973702e-01,1.004237,1.5254
0.0399677,2.515000e+01,-5.160060e+00,9.023362e-01,2.259347e-01,5.447260e-01,5.956528e-01,1.005047,1.8169
0.04,2.515000e+01,-5.160203e+00,9.023608e-01,2.258315e-01,5.448024e-01,5.953141e-01,1.005859,2.1093
0.0400333,2.515000e+01,-5.160381e+00,9.023925e-01,2.260623e-01,5.433745e-01,5.975087e-01,1.006697,2.4108
0.0400667,2.515000e+01,-5.160589e+00,9.024286e-01,2.266281e-01,5.432029e-01,5.992181e-01,1.007537,2.7131
0.0401,2.515000e+01,-5.160785e+00,9.024629e-01,2.266191e-01,5.436135e-01,5.987642e-01,1.008374,3.0146
0.0401333,2.515000e+01,-5.160952e+00,9.024919e-01,2.265094e-01,5.447260e-01,5.972713e-01,1.009211,3.3161
0.0401667,2.515000e+01,-5.161087e+00,9.025156e-01,2.260678e-01,5.452815e-01,5.955150e-01,1.010051,3.6184
0.0402,2.515000e+01,-5.161230e+00,9.025411e-01,2.262209e-01,5.452705e-01,5.959471e-01,1.010889,3.9199
0.0402333,2.515000e+01,-5.161359e+00,9.025631e-01,2.260632e-01,5.456474e-01,5.951349e-01,1.011726,4.2213
0.0402667,2.515000e+01,-5.161503e+00,9.025886e-01,2.264103e-01,5.453984e-01,5.963378e-01,1.012566,4.5237
0.0403,2.515000e+01,-5.161704e+00,9.026238e-01,2.273117e-01,5.440479e-01,6.002213e-01,1.013403,4.8251
0.0403333,2.515000e+01,-5.161904e+00,9.026590e-01,2.273651e-01,5.439968e-01,6.004420e-01,1.014241,5.1266
0.0403667,2.515000e+01,-5.162051e+00,9.026845e-01,2.267870e-01,5.454405e-01,5.973471e-01,1.015080,5.4290
0.0404,2.515000e+01,-5.162187e+00,9.027083e-01,2.265677e-01,5.455885e-01,5.966231e-01,1.015918,5.7304
0.0404333,2.515000e+01,-5.162330e+00,9.027329e-01,2.266031e-01,5.451609e-01,5.972012e-01,1.016755,6.0319
0.0404667,2.515000e+01,-5.162467e+00,9.027566e-01,2.264683e-01,5.449814e-01,5.970582e-01,1.017595,6.3342
0.0405,2.515000e+01,-5.162581e+00,9.027769e-01,2.265907e-01,5.459981e-01,5.962820e-01,1.018432,6.6357
0.0405333,2.515000e+01,-5.162717e+00,9.028006e-01,2.270148e-01,5.457375e-01,5.976986e-01,1.019270,6.9371
0.0405667,2.515000e+01,-5.162861e+00,9.028261e-01,2.272648e-01,5.457659e-01,5.983424e-01,1.020110,7.2395
0.0406,2.515000e+01,-5.162977e+00,9.028464e-01,2.269975e-01,5.464588e-01,5.968947e-01,1.020947,7.5410
0.0406333,2.515000e+01,-5.163090e+00,9.028657e-01,2.267615e-01,5.459591e-01,5.968327e-01,1.021785,7.8424
0.0406667,2.515000e+01,-5.163216e+00,9.028877e-01,2.270805e-01,5.456201e-01,5.980581e-01,1.022624,8.1448
0.0407,2.515000e+01,-5.163349e+00,9.029115e-01,2.272920e-01,5.455069e-01,5.987550e-01,1.023462,8.4462
0.0407333,2.515000e+01,-5.163466e+00,9.029317e-01,2.274275e-01,5.462024e-01,5.983626e-01,1.024299,8.7477
0.0407667,2.515000e+01,-5.163559e+00,9.029475e-01,2.270459e-01,5.464856e-01,5.970595e-01,1.025139,9.0501
0.0408,2.515000e+01,-5.163640e+00,9.029625e-01,2.269214e-01,5.465146e-01,5.967098e-01,1.025976,9.3515
0.0408333,2.515000e+01,-5.163710e+00,9.029739e-01,2.269419e-01,5.468221e-01,5.964361e-01,1.026814,9.6530
0.0408667,2.515000e+01,-5.163802e+00,9.029906e-01,2.274633e-01,5.465325e-01,5.981340e-01,1.027654,9.9553
0.0409,2.515000e+01,-5.163917e+00,9.030108e-01,2.280218e-01,5.463698e-01,5.997945e-01,1.028491,10.2568
0.0409333,2.515000e+01,-5.164020e+00,9.030284e-01,2.279285e-01,5.467347e-01,5.991613e-01,1.029328,10.5582
0.0409667,2.515000e+01,-5.164091e+00,9.030408e-01,2.274477e-01,5.473691e-01,5.972123e-01,1.030168,10.8606
0.041,2.515000e+01,-5.164159e+00,9.030531e-01,2.270337e-01,5.464767e-01,5.971069e-01,1.031006,11.1621
0.0410333,2.515000e+01,-5.164238e+00,9.030663e-01,2.273994e-01,5.463509e-01,5.982153e-01,1.031843,11.4635
0.0410667,2.515000e+01,-5.164320e+00,9.030812e-01,2.277425e-01,5.469069e-01,5.985187e-01,1.032683,11.7659
0.0411,2.515000e+01,-5.164386e+00,9.030926e-01,2.278855e-01,5.476845e-01,5.980515e-01,1.033520,12.0673
0.0411333,2.515000e+01,-5.164451e+00,9.031041e-01,2.277640e-01,5.474439e-01,5.980028e-01,1.034358,12.3688
0.0411667,2.515000e+01,-5.164518e+00,9.031155e-01,2.277037e-01,5.471369e-01,5.981877e-01,1.035198,12.6712
